Time,Electric Degrade,Electricity Availability,Communications Function,IT Function,Healthcare Function,Transportation Function,Emergency Services Functionality,Critical Manufacturing Functionality,Water Functionality,
591,0.2,20,100,100,100,88.50413586,100,89.00324066,100,
592,0.2,20,100,100,100,88.47842712,100,88.97753192,100,
593,0.2,20,100,100,100,88.41617704,100,88.91528184,100,
594,0.2,20,100,100,100,88.34271777,100,88.84182256,100,
595,0.2,20,100,100,100,88.30311877,100,88.80222356,100,
596,0.2,20,100,100,100,88.2379163,100,88.73702109,100,
597,0.2,20,100,100,100,88.08526123,100,88.58436602,100,
598,0.2,20,100,100,100,87.90488925,100,88.40399404,100,
599,0.2,20,100,100,100,87.79071637,100,88.28982116,100,
600,0.2,20,100,100,100,87.66876043,100,88.16786523,100,
601,0.2,20,100,100,100,87.56205244,100,88.06115723,100,
602,0.2,20,100,100,100,87.5228164,100,88.02192119,100,
603,0.2,20,100,100,100,87.45740362,100,87.95650842,100,
604,0.2,20,100,100,100,87.30343566,100,87.80254045,100,
605,0.2,20,100,100,100,87.1339407,100,87.63304549,100,
606,0.2,20,100,100,100,87.04924938,100,87.54835418,100,
607,0.2,20,100,100,100,86.98117448,100,87.48027927,100,
608,0.2,20,100,100,100,86.84440424,100,87.34350903,100,
609,0.2,20,100,100,100,86.75309678,100,87.25220157,100,
610,0.2,20,100,100,100,86.67423389,100,87.17333869,100,
611,0.2,20,100,100,100,86.52183939,100,87.02094419,100,
612,0.2,20,100,100,100,86.44479979,100,86.94390458,100,
613,0.2,20,100,100,100,86.38865047,100,86.88775526,100,
614,0.2,20,100,100,100,86.24470373,100,86.74380852,100,
615,0.2,20,100,100,100,86.10549176,100,86.60459656,100,
616,0.2,20,100,100,100,86.02879219,100,86.52789699,100,
617,0.2,20,100,100,100,85.9026844,100,86.4017892,100,
618,0.2,20,100,100,100,85.72256171,100,86.22166651,100,
619,0.2,20,100,100,100,85.64506538,100,86.14417018,100,
620,0.2,20,100,100,100,85.53827242,100,86.03737722,100,
621,0.2,20,100,100,100,85.45084214,100,85.94994693,100,
622,0.2,20,100,100,100,85.41869442,100,85.91779922,100,
623,0.2,20,100,100,100,85.32261989,100,85.82172469,100,
624,0.2,20,100,100,100,85.20014305,100,85.69924784,100,
625,0.2,20,100,100,100,85.13682214,100,85.63592694,100,
626,0.2,20,100,100,100,85.09875234,100,85.59785713,100,
627,0.2,20,100,100,100,84.89591561,100,85.39502041,100,
628,0.2,20,100,100,100,84.6095422,100,85.108647,100,
629,0.2,20,100,100,100,84.47704771,100,84.9761525,100,
630,0.2,20,100,100,100,84.37017774,100,84.86928254,100,
631,0.2,20,100,100,100,84.26257358,100,84.76167837,100,
632,0.2,20,100,100,100,84.22300802,100,84.72211281,100,
633,0.2,20,100,100,100,84.17208579,100,84.67119058,100,
634,0.2,20,100,100,100,84.10534925,100,84.60445404,100,
635,0.2,20,100,100,100,83.98642439,100,84.48552919,100,
636,0.2,20,100,100,100,83.93177785,100,84.43088265,100,
637,0.2,20,100,100,100,83.84519232,100,84.34429711,100,
638,0.2,20,100,100,100,83.75338655,100,84.25249135,100,
639,0.2,20,100,100,100,83.67117219,100,84.17027698,100,
640,0.2,20,100,100,100,83.62616969,100,84.12527448,100,
641,0.2,20,100,100,100,83.60962247,100,84.10872727,100,
642,0.2,20,100,100,100,83.60353814,100,84.10264294,100,
643,0.2,20,100,100,100,83.60130096,100,84.10040575,100,
644,0.2,20,100,100,100,83.60047836,100,84.09958315,100,
645,0.2,20,100,100,100,83.60017589,100,84.09928069,100,
646,0.2,20,100,100,100,83.52638716,100,84.02549195,100,
647,0.2,20,100,100,100,83.38091928,100,83.88002408,100,
648,0.2,20,100,100,100,83.22980653,100,83.72891133,100,
649,0.2,20,100,100,100,83.14772927,100,83.64683406,100,
650,0.2,20,100,100,100,83.05890108,100,83.55800588,100,
651,0.2,20,100,100,100,82.91926704,100,83.41837184,100,
652,0.2,20,100,100,100,82.84385395,100,83.34295874,100,
653,0.2,20,100,100,100,82.76534032,100,83.26444511,100,
654,0.2,20,100,100,100,82.72402534,100,83.22313013,100,
655,0.2,20,100,100,100,82.61200783,100,83.11111263,100,
656,0.2,20,100,100,100,82.54118477,100,83.04028956,100,
657,0.2,20,100,100,100,82.51514345,100,83.01424825,100,
658,0.2,20,100,100,100,82.46491186,100,82.96401666,100,
659,0.2,20,100,100,100,82.4238678,100,82.92297259,100,
660,0.2,20,100,100,100,82.19360051,100,82.6927053,100,
661,0.2,20,100,100,100,82.03648775,100,82.53559255,100,
662,0.2,20,100,100,100,81.88695546,100,82.38606026,100,
663,0.2,20,100,100,100,81.83197313,100,82.33107792,100,
664,0.2,20,100,100,100,81.81175637,100,82.31086117,100,
665,0.2,20,100,100,100,81.74881778,100,82.24792257,100,
666,0.2,20,100,100,100,81.71795007,100,82.21705487,100,
667,0.2,20,100,100,100,81.6053662,100,82.10447099,100,
668,0.2,20,100,100,100,81.42891743,100,81.92802223,100,
669,0.2,20,100,100,100,81.15771098,100,81.65681577,100,
670,0.2,20,100,100,100,81.01217616,100,81.51128095,100,
671,0.2,20,100,100,100,80.91508458,100,81.41418938,100,
672,0.2,20,100,100,100,80.82086712,100,81.31997191,100,
673,0.2,20,100,100,100,80.74444229,100,81.24354708,100,
674,0.2,20,100,100,100,80.65213329,100,81.15123809,100,
675,0.2,20,100,100,100,80.44714577,100,80.94625056,100,
676,0.2,20,100,100,100,80.30532475,100,80.80442955,100,
677,0.2,20,100,100,100,80.17829698,100,80.67740177,100,
678,0.2,20,100,100,100,80.06555898,100,80.56466378,100,
679,0.2,20,100,100,100,79.96577922,100,80.46488401,100,
680,0.2,20,100,100,99.99998449,79.80919144,99.99838768,80.30668392,99.94793086,
681,0.2,20,100,100,99.99962453,79.57145596,99.98836324,80.10493853,99.81580948,
682,0.2,20,100,100,99.99941452,79.46304357,99.98311795,80.02598215,99.75173112,
683,0.2,20,100,100,99.9983208,79.37040217,99.96463208,79.98039305,99.67539114,
684,0.2,20,100,100,99.99771734,79.32588656,99.95455607,79.96035131,99.63686948,
685,0.2,20,100,100,99.99749546,79.30951837,99.95085117,79.95298205,99.62270524,
686,0.2,20,100,100,99.99668701,79.28873378,99.94578374,79.94656725,99.60273103,
687,0.2,20,100,100,99.9929939,79.13442542,99.92419187,79.92447997,99.44872064,
688,0.2,20,100,100,99.98994891,78.98175926,99.90049963,79.90060556,99.29616405,
689,0.2,20,100,100,99.98664094,78.79404472,99.87244597,79.87248492,99.1084898,
690,0.2,20,100,100,99.98218957,78.55770927,99.83400952,79.83402385,98.87977617,
691,0.2,20,100,100,99.97836544,78.3847554,99.80224901,79.80225428,98.7152246,
692,0.2,20,100,100,99.972189,78.19783901,99.75995546,79.75995739,98.5313977,
693,0.2,20,100,100,99.96689476,78.01162832,99.7251404,79.72514111,98.34632299,
694,0.2,20,100,100,99.96488761,77.94104522,99.71186657,79.71186683,98.27615759,
695,0.2,20,100,100,99.96414959,77.91509214,99.70698585,79.70698594,98.2503581,
696,0.2,20,100,100,99.96022844,77.85878247,99.67946759,79.67946763,98.1941049,
697,0.2,20,100,100,99.9575018,77.82161405,99.66029361,79.66029362,98.15695724,
698,0.2,20,100,100,99.95649922,77.80794739,99.65324342,79.65324343,98.14329822,
699,0.2,20,100,100,99.95613058,77.80292222,99.6506511,79.6506511,98.13827586,
700,0.2,20,100,100,99.95339638,77.77022793,99.64298509,79.64298509,98.1055826,
701,0.2,20,100,100,99.94860798,77.61459924,99.62545476,79.62545476,97.94995429,
702,0.2,20,100,100,99.94673411,77.54213762,99.61800378,79.61800378,97.87749281,
703,0.2,20,100,100,99.94387282,77.38493374,99.59188834,79.59188834,97.72028898,
704,0.2,20,100,100,99.94211434,77.26799929,99.5757253,79.5757253,97.60335455,
705,0.2,20,100,100,99.93862883,77.16725206,99.54239721,79.54239721,97.50260733,
706,0.2,20,100,100,99.93430679,77.077722,99.51696624,79.51696624,97.41307727,
707,0.2,20,100,100,99.92951829,76.95055511,99.49185879,79.49185879,97.28591039,
708,0.2,20,100,100,99.92580644,76.83514509,99.46934774,79.46934774,97.17050036,
709,0.2,20,100,100,99.92125895,76.61819715,99.43773667,79.43773667,96.95355243,
710,0.2,20,100,100,99.91887944,76.4802301,99.4201168,79.4201168,96.81558537,
711,0.2,20,100,100,99.91413321,76.32466333,99.38082075,79.38082075,96.6600186,
712,0.2,20,100,100,99.90856593,76.07648598,99.34065538,79.34065538,96.41184126,
713,0.2,20,100,100,99.90612525,75.96489309,99.32263562,79.32263562,96.30024836,
714,0.2,20,100,100,99.90522782,75.92386089,99.31600984,79.31600984,96.25921616,
715,0.2,20,100,100,99.8999046,75.82606436,99.27804119,79.27804119,96.16141964,
716,0.2,20,100,100,99.89497043,75.72317019,99.2502786,79.2502786,96.05852546,
717,0.2,20,100,100,99.88946605,75.53489979,99.21957311,79.21957311,95.87025506,
718,0.2,20,100,100,99.88397632,75.25054147,99.17957554,79.17957554,95.61100102,
719,0.2,20,100,100,99.8793795,75.05054644,99.14200455,79.14200455,95.43242368,
720,0.2,20,100,100,99.87378993,74.89061676,99.10434513,79.10434513,95.28036918,
721,0.2,20,100,100,99.86829964,74.71042936,99.0719514,79.0719514,95.10307745,
722,0.2,20,100,100,99.86624206,74.64060437,99.05982941,79.05982941,95.03431718,
723,0.2,20,100,100,99.86512006,74.60948991,99.0526084,79.0526084,95.00359422,
724,0.2,20,100,100,99.85917111,74.44540046,99.01434787,79.01434787,94.83964872,
725,0.2,20,100,100,99.85307577,74.14724311,98.97013388,78.97013388,94.54442479,
726,0.2,20,100,100,99.84916796,73.9276797,98.93929745,78.93929745,94.33456774,
727,0.2,20,100,100,99.84773108,73.84694724,98.92795904,78.92795904,94.25740426,
728,0.2,20,100,100,99.84720274,73.81726229,98.92378996,78.92378996,94.2290316,
729,0.2,20,100,100,99.84700848,73.80634726,98.922257,78.922257,94.2185991,
730,0.2,20,100,100,99.84693705,73.80233386,98.92169335,78.92169335,94.21476312,
731,0.2,20,100,100,99.84157111,73.70467786,98.87892371,78.87892371,94.11717236,
732,0.2,20,100,100,99.83830824,73.63848957,98.85412038,78.85412038,94.05100806,
733,0.2,20,100,100,99.83311001,73.54081492,98.83066501,78.83066501,93.95334223,
734,0.2,20,100,100,99.82753691,73.41085503,98.80401817,78.80401817,93.82338558,
735,0.2,20,100,100,99.82358593,73.31411385,98.78181437,78.78181437,93.72664559,
736,0.2,20,100,100,99.81942191,73.1823874,98.75781751,78.75781751,93.59491958,
737,0.2,20,100,100,99.81782061,73.13029347,98.74861507,78.74861507,93.54282581,
738,0.2,20,100,100,99.81723181,73.11113877,98.74523137,78.74523137,93.52367117,
739,0.2,20,100,100,99.81369165,72.99246187,98.72020805,78.72020805,93.4049943,
740,0.2,20,100,100,99.81010489,72.87989928,98.69536358,78.69536358,93.29243171,
741,0.2,20,100,100,99.80845428,72.8293786,98.68395446,78.68395446,93.24191103,
742,0.2,20,100,100,99.8059491,72.77517418,98.66855177,78.66855177,93.18770662,
743,0.2,20,100,100,99.8035573,72.7276412,98.65420539,78.65420539,93.14017364,
744,0.2,20,100,100,99.80267785,72.71016354,98.64893029,78.64893029,93.12269598,
745,0.2,20,100,100,99.80235448,72.70373709,98.64699066,78.64699066,93.11626953,
746,0.2,20,100,100,99.80223558,72.70137411,98.64627747,78.64627747,93.11390655,
747,0.2,20,100,100,99.79859768,72.62065018,98.62969012,78.62969012,93.03318262,
748,0.2,20,100,100,99.79596962,72.48132342,98.61504427,78.61504427,92.89385586,
749,0.2,20,100,100,99.79485872,72.42506926,98.60782597,78.60782597,92.8376017,
750,0.2,20,100,100,99.79271681,72.3459874,98.58314376,78.58314376,92.75851983,
751,0.2,20,100,100,99.78937991,72.24029509,98.56256947,78.56256947,92.65282753,
752,0.2,20,100,100,99.7861196,72.06602802,98.54128537,78.54128537,92.47856046,
753,0.2,20,100,100,99.78310491,71.89194297,98.51334485,78.51334485,92.30447541,
754,0.2,20,100,100,99.77954212,71.77057655,98.48169551,78.48169551,92.18310899,
755,0.2,20,100,100,99.7782321,71.72595068,98.47005819,78.47005819,92.13848311,
756,0.2,20,100,100,99.77395909,71.65678689,98.44639432,78.44639432,92.06931932,
757,0.2,20,100,100,99.7716351,71.62088028,98.43384404,78.43384404,92.03341272,
758,0.2,20,100,100,99.77056379,71.6039932,98.42840239,78.42840239,92.01652564,
759,0.2,20,100,100,99.76666627,71.53823782,98.41303635,78.41303635,91.95077026,
760,0.2,20,100,100,99.76523317,71.51405987,98.40738632,78.40738632,91.92659231,
761,0.2,20,100,100,99.76470623,71.50516975,98.40530884,78.40530884,91.91770219,
762,0.2,20,100,100,99.76451247,71.50190089,98.40454495,78.40454495,91.91443333,
763,0.2,20,100,100,99.76246556,71.4477693,98.39299151,78.39299151,91.86030174,
764,0.2,20,100,100,99.76096165,71.40341495,98.38425661,78.38425661,91.81594738,
765,0.2,20,100,100,99.75818268,71.23530761,98.36420128,78.36420128,91.64784005,
766,0.2,20,100,100,99.75642279,71.08652153,98.34841417,78.34841417,91.49905397,
767,0.2,20,100,100,99.75381477,70.9708849,98.31796834,78.31796834,91.38341734,
768,0.2,20,100,100,99.75278173,70.92606405,98.30584265,78.30584265,91.33859649,
769,0.2,20,100,100,99.7505113,70.88188016,98.29206639,78.29206639,91.2944126,
770,0.2,20,100,100,99.74596279,70.78624755,98.26982138,78.26982138,91.19877999,
771,0.2,20,100,100,99.74244758,70.6707553,98.25050506,78.25050506,91.08328774,
772,0.2,20,100,100,99.74046203,70.59160115,98.23789554,78.23789554,91.00413358,
773,0.2,20,100,100,99.73764062,70.45973139,98.21620641,78.21620641,90.87226383,
774,0.2,20,100,100,99.73294878,70.21826269,98.17846994,78.17846994,90.63079512,
775,0.2,20,100,100,99.72812491,70.08025421,98.13843497,78.13843497,90.42062145,
776,0.2,20,100,100,99.72343335,70.02950911,98.10386536,78.10386536,90.22618284,
777,0.2,20,100,100,99.72170303,70.01085036,98.0911226,78.0911226,90.15432117,
778,0.2,20,100,100,99.71547947,70.00398963,98.05000338,78.05000338,90.06446188,
779,0.2,20,100,100,99.71041982,70.00146697,98.02663418,78.02663418,90.02626812,
780,0.2,20,100,100,99.70621199,70.0005394,98.01288543,78.01288543,90.01051781,
781,0.2,20,100,100,99.70372562,70.00019833,98.00634683,78.00634683,90.0042847,
782,0.2,20,100,100,99.70253044,70.00007293,98.00358737,78.00358737,90.00189582,
783,0.2,20,100,100,99.70121659,70.00002681,98.00151741,78.00151741,90.00073487,
784,0.2,20,100,100,99.70062128,70.00000986,98.00067297,78.00067297,90.00029151,
785,0.2,20,100,100,99.70027922,70.00000363,98.00027634,78.00027634,90.00011203,
786,0.2,20,100,100,99.7001387,70.00000133,98.00012149,78.00012149,90.00004445,
787,0.2,20,100,100,99.70008703,70.00000049,98.00006455,78.00006455,90.00001961,
788,0.2,20,100,100,99.70006803,70.00000018,98.00004362,78.00004362,90.00001047,
789,0.2,20,100,100,99.70005627,70.00000007,98.00003314,78.00003314,90.00000664,
790,0.2,20,100,100,99.70002414,70.00000002,98.00001311,78.00001311,90.00000249,
791,0.2,20,100,100,99.70001233,70.00000001,98.00000575,78.00000575,90.00000096,
792,0.2,20,100,100,99.70000798,70,98.00000304,78.00000304,90.0000004,
793,0.2,20,100,100,99.70000638,70,98.00000204,78.00000204,90.00000019,
794,0.2,20,100,100,99.70000252,70,98.00000078,78.00000078,90.00000007,
795,0.2,20,100,100,99.70000098,70,98.00000029,78.00000029,90.00000003,
796,0.2,20,100,100,99.70000039,70,98.00000011,78.00000011,90.00000001,
797,0.2,20,100,100,99.70000017,70,98.00000004,78.00000004,90,
798,0.2,20,100,100,99.70000008,70,98.00000002,78.00000002,90,
799,0.2,20,100,100,99.70000003,70,98.00000001,78.00000001,90,
800,0.2,20,100,100,99.70000001,70,98,78,90,
801,0.2,20,100,100,99.70000001,70,98,78,90,
802,0.2,20,100,100,99.70000001,70,98,78,90,
803,0.2,20,100,100,99.7,70,98,78,90,
804,0.2,20,100,100,99.7,70,98,78,90,
805,0.2,20,100,100,99.7,70,98,78,90,
806,0.2,20,100,100,99.7,70,98,78,90,
807,0.2,20,100,100,99.7,70,98,78,90,
808,0.2,20,100,100,99.7,70,98,78,90,
809,0.2,20,100,100,99.7,70,98,78,90,
810,0.2,20,100,100,99.7,70,98,78,90,
811,0.2,20,100,100,99.7,70,98,78,90,
812,0.2,20,100,100,99.7,70,98,78,90,
813,0.2,20,100,100,99.7,70,98,78,90,
814,0.2,20,100,100,99.7,70,98,78,90,
815,0.2,20,100,100,99.7,70,98,78,90,
816,0.2,20,100,100,99.7,70,98,78,90,
817,0.2,20,100,100,99.7,70,98,78,90,
818,0.2,20,100,100,99.7,70,98,78,90,
819,0.2,20,100,100,99.7,70,98,78,90,
820,0.2,20,100,100,99.7,70,98,78,90,
821,0.2,20,100,100,99.7,70,98,78,90,
822,0.2,20,100,100,99.7,70,98,78,90,
823,0.2,20,100,100,99.7,70,98,78,90,
824,0.2,20,100,100,99.7,70,98,78,90,
825,0.2,20,100,100,99.7,70,98,78,90,
826,0.2,20,100,100,99.7,70,98,78,90,
827,0.2,20,100,100,99.7,70,98,78,90,
828,0.2,20,100,100,99.7,70,98,78,90,
829,0.2,20,100,100,99.7,70,98,78,90,
830,0.2,20,100,100,99.7,70,98,78,90,
831,0.2,20,100,100,99.7,70,98,78,90,
832,0.2,20,100,100,99.7,70,98,78,90,
833,0.2,20,100,100,99.7,70,98,78,90,
834,0.2,20,100,100,99.7,70,98,78,90,
835,0.2,20,100,100,99.7,70,98,78,90,
836,0.2,20,100,100,99.7,70,98,78,90,
837,0.2,20,100,100,99.7,70,98,78,90,
838,0.2,20,100,100,99.7,70,98,78,90,
839,0.2,20,100,100,99.7,70,98,78,90,
840,0.2,20,100,100,99.7,70,98,78,90,
841,0.2,20,100,100,99.7,70,98,78,90,
842,0.2,20,100,100,99.7,70,98,78,90,
843,0.2,20,100,100,99.7,70,98,78,90,
844,0.2,20,100,100,99.7,70,98,78,90,
845,0.2,20,100,100,99.7,70,98,78,90,
846,0.2,20,100,100,99.7,70,98,78,90,
847,0.2,20,100,100,99.7,70,98,78,90,
848,0.2,20,100,100,99.7,70,98,78,90,
849,0.2,20,100,100,99.7,70,98,78,90,
850,0.2,20,100,100,99.7,70,98,78,90,
851,0.2,20,100,100,99.7,70,98,78,90,
852,0.2,20,100,100,99.7,70,98,78,90,
853,0.2,20,100,100,99.7,70,98,78,90,
854,0.2,20,100,100,99.7,70,98,78,90,
855,0.2,20,100,100,99.7,70,98,78,90,
856,0.2,20,100,100,99.7,70,98,78,90,
857,0.2,20,100,100,99.7,70,98,78,90,
858,0.2,20,100,100,99.7,70,98,78,90,
859,0.2,20,100,100,99.7,70,98,78,90,
860,0.2,20,100,100,99.7,70,98,78,90,
861,0.2,20,100,100,99.7,70,98,78,90,
862,0.2,20,100,100,99.7,70,98,78,90,
863,0.2,20,100,100,99.7,70,98,78,90,
864,0.2,20,100,100,99.7,70,98,78,90,
865,0.2,20,100,100,99.7,70,98,78,90,
866,0.2,20,100,100,99.7,70,98,78,90,
867,0.2,20,100,100,99.7,70,98,78,90,
868,0.2,20,100,100,99.7,70,98,78,90,
869,0.2,20,100,100,99.7,70,98,78,90,
870,0.2,20,100,100,99.7,70,98,78,90,
871,0.2,20,100,100,99.7,70,98,78,90,
872,0.2,20,100,100,99.7,70,98,78,90,
873,0.2,20,100,100,99.7,70,98,78,90,
874,0.2,20,100,100,99.7,70,98,78,90,
875,0.2,20,100,100,99.7,70,98,78,90,
876,0.2,20,100,100,99.7,70,98,78,90,
877,0.2,20,100,100,99.7,70,98,78,90,
878,0.2,20,100,100,99.7,70,98,78,90,
879,0.2,20,100,100,99.7,70,98,78,90,
880,0.2,20,100,100,99.7,70,98,78,90,
881,0.2,20,100,100,99.7,70,98,78,90,
882,0.2,20,100,100,99.7,70,98,78,90,
883,0.2,20,100,100,99.7,70,98,78,90,
884,0.2,20,100,100,99.7,70,98,78,90,
885,0.2,20,100,100,99.7,70,98,78,90,
886,0.2,20,100,100,99.7,70,98,78,90,
887,0.2,20,100,100,99.7,70,98,78,90,
888,0.2,20,100,100,99.7,70,98,78,90,
889,0.2,20,100,100,99.7,70,98,78,90,
890,0.2,20,100,100,99.7,70,98,78,90,
891,0.2,20,100,100,99.7,70,98,78,90,
892,0.2,20,100,100,99.7,70,98,78,90,
893,0.2,20,100,100,99.7,70,98,78,90,
894,0.2,20,100,100,99.7,70,98,78,90,
895,0.2,20,100,100,99.7,70,98,78,90,
896,0.2,20,100,100,99.7,70,98,78,90,
897,0.2,20,100,100,99.7,70,98,78,90,
898,0.2,20,100,100,99.7,70,98,78,90,
899,0.2,20,100,100,99.7,70,98,78,90,
900,0.2,20,100,100,99.7,70,98,78,90,
901,0.2,20,100,100,99.7,70,98,78,90,
902,0.2,20,100,100,99.7,70,98,78,90,
903,0.2,20,100,100,99.7,70,98,78,90,
904,0.2,20,100,100,99.7,70,98,78,90,
905,0.2,20,100,100,99.7,70,98,78,90,
906,0.2,20,100,100,99.7,70,98,78,90,
907,0.2,20,100,100,99.7,70,98,78,90,
908,0.2,20,100,100,99.7,70,98,78,90,
909,0.2,20,100,100,99.7,70,98,78,90,
910,0.2,20,100,100,99.7,70,98,78,90,
911,0.2,20,100,100,99.7,70,98,78,90,
912,0.2,20,100,100,99.7,70,98,78,90,
913,0.2,20,100,100,99.7,70,98,78,90,
914,0.2,20,100,100,99.7,70,98,78,90,
915,0.2,20,100,100,99.7,70,98,78,90,
916,0.2,20,100,100,99.7,70,98,78,90,
917,0.2,20,100,100,99.7,70,98,78,90,
918,0.2,20,100,100,99.7,70,98,78,90,
919,0.2,20,100,100,99.7,70,98,78,90,
920,0.2,20,100,100,99.7,70,98,78,90,
921,0.2,20,100,100,99.7,70,98,78,90,
922,0.2,20,100,100,99.7,70,98,78,90,
923,0.2,20,100,100,99.7,70,98,78,90,
924,0.2,20,100,100,99.7,70,98,78,90,
925,0.2,20,100,100,99.7,70,98,78,90,
926,0.2,20,100,100,99.7,70,98,78,90,
927,0.2,20,100,100,99.7,70,98,78,90,
928,0.2,20,100,100,99.7,70,98,78,90,
929,0.2,20,100,100,99.7,70,98,78,90,
930,0.2,20,100,100,99.7,70,98,78,90,
931,0.2,20,100,100,99.7,70,98,78,90,
932,0.2,20,100,100,99.7,70,98,78,90,
933,0.2,20,100,100,99.7,70,98,78,90,
934,0.2,20,100,100,99.7,70,98,78,90,
935,0.2,20,100,100,99.7,70,98,78,90,
936,0.2,20,100,100,99.7,70,98,78,90,
937,0.2,20,100,100,99.7,70,98,78,90,
938,0.2,20,100,100,99.7,70,98,78,90,
939,0.2,20,100,100,99.7,70,98,78,90,
940,0.2,20,100,100,99.7,70,98,78,90,
941,0.2,20,100,100,99.7,70,98,78,90,
942,0.2,20,100,100,99.7,70,98,78,90,
943,0.2,20,100,100,99.7,70,98,78,90,
944,0.2,20,100,100,99.7,70,98,78,90,
945,0.2,20,100,100,99.7,70,98,78,90,
946,0.2,20,100,100,99.7,70,98,78,90,
947,0.2,20,100,100,99.7,70,98,78,90,
948,0.2,20,100,100,99.7,70,98,78,90,
949,0.2,20,100,100,99.7,70,98,78,90,
950,0.2,20,100,100,99.7,70,98,78,90,
951,0.2,20,100,100,99.7,70,98,78,90,
952,0.2,20,100,100,99.7,70,98,78,90,
953,0.2,20,100,100,99.7,70,98,78,90,
954,0.2,20,100,100,99.7,70,98,78,90,
955,0.2,20,100,100,99.7,70,98,78,90,
956,0.2,20,100,100,99.7,70,98,78,90,
957,0.2,20,100,100,99.7,70,98,78,90,
958,0.2,20,100,100,99.7,70,98,78,90,
959,0.2,20,100,100,99.7,70,98,78,90,
960,0.2,20,100,100,99.7,70,98,78,90,
961,0.2,20,100,100,99.7,70,98,78,90,
962,0.2,20,100,100,99.7,70,98,78,90,
963,0.2,20,100,100,99.7,70,98,78,90,
964,0.2,20,100,100,99.7,70,98,78,90,
965,0.2,20,100,100,99.7,70,98,78,90,
966,0.2,20,100,100,99.7,70,98,78,90,
